id,source,sid,period,year,frequency,currency,total_revenue,gross_profit,net_income,basic_eps,norm_ebitda,net_profit,net_profit_growth,eps_growth,dividend_per_share,created_date,updated_date
16712,aastocks,2388.HK,2016/12,2016,annual,HKD,,,,5.2849,,55876000000.0,107.09,107.09,1.88,,
16713,aastocks,2388.HK,2017/12,2017,annual,HKD,,,,2.9475,,31163000000.0,-44.23,-44.23,1.398,,
16714,aastocks,2388.HK,2018/12,2018,annual,HKD,,,,3.0333,,32070000000.0,2.91,2.91,1.468,,
16715,aastocks,2388.HK,2019/12,2019,annual,HKD,,,,3.044,,33574000000.0,4.69,0.35,1.537,,
16716,aastocks,2388.HK,2016/06,2016,quarterly,HKD,,,,4.0516,,42837000000.0,219.99,219.98,1.255,,
16717,aastocks,2388.HK,2017/06,2017,quarterly,HKD,,,,1.6539,,17486000000.0,-59.18,-59.18,0.64,,
16718,aastocks,2388.HK,2018/06,2018,quarterly,HKD,,,,1.661,,17561000000.0,0.43,0.43,0.545,,
16719,aastocks,2388.HK,2019/06,2019,quarterly,HKD,,,,1.6319,,17949000000.0,2.21,-1.75,0.545,,
16720,aastocks,2388.HK,2020/06,2020,quarterly,HKD,,,,1.4385,,15898000000.0,-11.43,-11.85,0.447,,
16721,aastocks,2389.HK,2015/12,2015,annual,HKD,,,,-0.0101,,-56000000.0,67.65,82.16,0.0,,
16722,aastocks,2389.HK,2016/12,2016,annual,HKD,,,,-0.0109,,-68000000.0,-20.42,-7.92,0.0,,
16723,aastocks,2389.HK,2017/12,2017,annual,HKD,,,,0.0347,,214000000.0,-,-,0.0,,
16724,aastocks,2389.HK,2018/12,2018,annual,HKD,,,,0.0072,,43000000.0,-79.67,-79.25,0.0,,
16725,aastocks,2389.HK,2019/12,2019,annual,HKD,,,,-0.0696,,-422000000.0,-,-,0.0,,
16726,aastocks,2389.HK,2016/06,2016,quarterly,HKD,,,,-0.001,,-6000000.0,-,-,0.0,,
16727,aastocks,2389.HK,2017/06,2017,quarterly,HKD,,,,-0.0091,,-56000000.0,-834.16,-810.00,0.0,,
16728,aastocks,2389.HK,2018/06,2018,quarterly,HKD,,,,-0.0015,,-9000000.0,84.21,83.52,0.0,,
16729,aastocks,2389.HK,2019/06,2019,quarterly,HKD,,,,-0.01,,-61000000.0,-580.71,-566.67,0.0,,
16730,aastocks,2389.HK,2020/06,2020,quarterly,HKD,,,,-0.0125,,-76000000.0,-24.98,-25.00,0.0,,
16731,aastocks,2393.HK,2015/12,2015,annual,HKD,,,,0.0953,,191000000.0,52.02,41.37,0.0388,,
16732,aastocks,2393.HK,2016/12,2016,annual,HKD,,,,0.1022,,223000000.0,16.71,7.32,0.044,,
16733,aastocks,2393.HK,2017/12,2017,annual,HKD,,,,0.1379,,300000000.0,34.15,34.86,0.055,,
16734,aastocks,2393.HK,2018/12,2018,annual,HKD,,,,0.1309,,287000000.0,-4.35,-5.03,0.0,,
16735,aastocks,2393.HK,2019/12,2019,annual,HKD,,,,0.095,,226000000.0,-20.98,-27.46,0.0,,
16736,aastocks,2393.HK,2016/06,2016,quarterly,HKD,,,,0.0568,,123000000.0,77.69,51.52,0.0,,
16737,aastocks,2393.HK,2017/06,2017,quarterly,HKD,,,,0.0566,,123000000.0,-0.20,-0.33,0.0,,
16738,aastocks,2393.HK,2018/06,2018,quarterly,HKD,,,,0.0643,,140000000.0,13.48,13.63,0.0,,
16739,aastocks,2393.HK,2019/06,2019,quarterly,HKD,,,,0.0672,,161000000.0,15.43,4.45,0.0,,
16740,aastocks,2393.HK,2020/06,2020,quarterly,HKD,,,,-0.2965,,-702000000.0,-,-,0.0,,
16741,aastocks,2398.HK,2015/12,2015,annual,HKD,,,,0.1294,,54000000.0,-57.12,-58.53,0.0353,,
16742,aastocks,2398.HK,2016/12,2016,annual,HKD,,,,0.1667,,68000000.0,24.52,28.84,0.0,,
16743,aastocks,2398.HK,2017/12,2017,annual,HKD,,,,0.1918,,79000000.0,16.66,15.08,0.1319,,
16744,aastocks,2398.HK,2018/12,2018,annual,HKD,,,,-0.1594,,-66000000.0,-,-,0.0569,,
16745,aastocks,2398.HK,2019/12,2019,annual,HKD,,,,0.0335,,14000000.0,-,-,0.0,,
16746,aastocks,2398.HK,2016/06,2016,quarterly,HKD,,,,0.0581,,22000000.0,-35.80,-33.60,0.0,,
16747,aastocks,2398.HK,2017/06,2017,quarterly,HKD,,,,0.1037,,42000000.0,92.88,78.67,0.0576,,
16748,aastocks,2398.HK,2018/06,2018,quarterly,HKD,,,,0.0591,,23000000.0,-43.55,-43.02,0.0591,,
16749,aastocks,2398.HK,2019/06,2019,quarterly,HKD,,,,0.0568,,24000000.0,2.47,-3.85,0.0,,
16750,aastocks,2398.HK,2020/06,2020,quarterly,HKD,,,,-0.2631,,-104000000.0,-,-,0.0,,
16751,aastocks,2399.HK,2015/12,2015,annual,HKD,,,,0.7057,,340000000.0,0.53,-13.00,0.2117,,
16752,aastocks,2399.HK,2016/12,2016,annual,HKD,,,,0.3046,,146000000.0,-56.93,-56.84,0.0,,
16753,aastocks,2399.HK,2017/12,2017,annual,HKD,,,,0.0551,,27000000.0,-81.86,-81.89,0.0,,
16754,aastocks,2399.HK,2018/12,2018,annual,HKD,,,,-0.0263,,-51000000.0,-,-,0.0,,
16755,aastocks,2399.HK,2019/12,2019,annual,HKD,,,,-0.1806,,-347000000.0,-586.72,-586.60,0.0,,
16756,aastocks,2399.HK,2016/06,2016,quarterly,HKD,,,,0.151,,72000000.0,-58.15,-58.33,0.0,,
16757,aastocks,2399.HK,2017/06,2017,quarterly,HKD,,,,0.1729,,85000000.0,18.85,14.54,0.0,,
16758,aastocks,2399.HK,2018/06,2018,quarterly,HKD,,,,-0.0174,,-8000000.0,-,-,0.0,,
16759,aastocks,2399.HK,2019/06,2019,quarterly,HKD,,,,-0.033,,-64000000.0,-658.93,-89.69,0.0,,
16760,aastocks,2399.HK,2020/06,2020,quarterly,HKD,,,,-0.0384,,-74000000.0,-15.82,-16.39,0.0,,
16761,aastocks,2400.HK,2016/12,2016,annual,HKD,,,,0.0,,28000000.0,-,-,0.0,,
16762,aastocks,2400.HK,2017/12,2017,annual,HKD,,,,0.0,,140000000.0,399.68,-,0.0,,
16763,aastocks,2400.HK,2018/12,2018,annual,HKD,,,,0.0,,325000000.0,132.09,-,0.0,,
16764,aastocks,2400.HK,2019/12,2019,annual,HKD,,,,1.0952,,387000000.0,19.34,-,0.0,,
16765,aastocks,2400.HK,2020/06,2020,quarterly,HKD,,,,0.5371,,226000000.0,-,-,0.0,,
16766,aastocks,2448.HK,2015/12,2015,annual,HKD,,,,0.0,,44000000.0,264.91,-,0.0,,
16767,aastocks,2448.HK,2016/12,2016,annual,HKD,,,,0.0,,62000000.0,39.43,-,0.0,,
16768,aastocks,2448.HK,2017/12,2017,annual,HKD,,,,0.1456,,84000000.0,35.11,-,0.0,,
16769,aastocks,2448.HK,2018/12,2018,annual,HKD,,,,0.0777,,60000000.0,-28.55,-46.67,0.0,,
16770,aastocks,2448.HK,2019/12,2019,annual,HKD,,,,0.0777,,60000000.0,0.57,0.00,0.0,,
16771,aastocks,2448.HK,2018/06,2018,quarterly,HKD,,,,0.0388,,29000000.0,-,-,0.0,,
16772,aastocks,2448.HK,2019/06,2019,quarterly,HKD,,,,0.0485,,33000000.0,14.08,25.00,0.0,,
16773,aastocks,2448.HK,2020/06,2020,quarterly,HKD,,,,0.0291,,24000000.0,-26.30,-40.00,0.0,,
16774,aastocks,2488.HK,2015/12,2015,annual,HKD,,,,-0.3659,,-110000000.0,-88.52,-88.55,0.0,,
16775,aastocks,2488.HK,2016/12,2016,annual,HKD,,,,0.0722,,24000000.0,-,-,0.0,,
16776,aastocks,2488.HK,2017/12,2017,annual,HKD,,,,0.209,,72000000.0,202.71,189.30,0.2398,,
16777,aastocks,2488.HK,2018/12,2018,annual,HKD,,,,0.1791,,67000000.0,-6.88,-14.29,0.3985,,
16778,aastocks,2488.HK,2019/12,2019,annual,HKD,,,,-0.3509,,-153000000.0,-,-,0.0,,
16779,aastocks,2488.HK,2016/06,2016,quarterly,HKD,,,,-0.0673,,-22000000.0,33.30,39.42,0.0,,
16780,aastocks,2488.HK,2017/06,2017,quarterly,HKD,,,,0.1521,,50000000.0,-,-,0.2305,,
16781,aastocks,2488.HK,2018/06,2018,quarterly,HKD,,,,0.065,,25000000.0,-51.17,-57.27,0.0,,
16782,aastocks,2488.HK,2019/06,2019,quarterly,HKD,,,,0.1228,,44000000.0,79.52,88.81,0.0,,
16783,aastocks,2488.HK,2020/06,2020,quarterly,HKD,,,,-0.0658,,-28000000.0,-,-,0.0,,
16784,aastocks,2500.HK,2017/12,2017,annual,HKD,,,,-0.8033,,-188000000.0,-,-,0.0,,
16785,aastocks,2500.HK,2018/12,2018,annual,HKD,,,,-1.1728,,-342000000.0,-82.27,-46.00,0.0,,
16786,aastocks,2500.HK,2019/12,2019,annual,HKD,,,,-1.3634,,-425000000.0,-24.38,-16.25,0.0,,
16787,aastocks,2500.HK,2020/06,2020,quarterly,HKD,,,,-0.1206,,-48000000.0,-,-,0.0,,
16788,aastocks,2528.HK,2016/12,2016,annual,HKD,,,,13.0,,8000000.0,-,-,0.0,,
16789,aastocks,2528.HK,2017/12,2017,annual,HKD,,,,101.0,,61000000.0,666.24,676.92,0.0,,
16790,aastocks,2528.HK,2018/12,2018,annual,HKD,,,,173.0,,104000000.0,70.99,71.29,0.0,,
16791,aastocks,2528.HK,2019/12,2019,annual,HKD,,,,0.12,,37000000.0,-64.24,-99.93,0.05,,
16792,aastocks,2528.HK,2020/06,2020,quarterly,HKD,,,,-0.25,,-97000000.0,-,-,0.0,,
16793,aastocks,2552.HK,2016/12,2016,annual,HKD,,,,-4.2116,,-402000000.0,-,-,0.0,,
16794,aastocks,2552.HK,2017/12,2017,annual,HKD,,,,-3.1651,,-327000000.0,18.57,24.85,0.0,,
16795,aastocks,2552.HK,2018/12,2018,annual,HKD,,,,-11.4657,,-4102000000.0,-1154.62,-262.25,0.0,,
16796,aastocks,2552.HK,2019/12,2019,annual,HKD,,,,-0.5029,,-475000000.0,88.41,95.61,0.0,,
16797,aastocks,2552.HK,2018/06,2018,quarterly,HKD,,,,-16.0543,,-1780000000.0,-,-,0.0,,
16798,aastocks,2552.HK,2019/06,2019,quarterly,HKD,,,,-0.2842,,-268000000.0,84.96,98.23,0.0,,
16799,aastocks,2552.HK,2020/06,2020,quarterly,HKD,,,,-0.1973,,-190000000.0,28.97,30.57,0.0,,
16800,aastocks,2558.HK,2016/12,2016,annual,HKD,,,,0.3445,,1141000000.0,-,-,0.0,,
16801,aastocks,2558.HK,2017/12,2017,annual,HKD,,,,0.3956,,1471000000.0,28.96,14.84,0.0,,
16802,aastocks,2558.HK,2018/12,2018,annual,HKD,,,,0.3074,,1492000000.0,1.41,-22.30,0.0,,
16803,aastocks,2558.HK,2019/12,2019,annual,HKD,,,,0.3129,,1658000000.0,11.13,1.78,0.1229,,
16804,aastocks,2558.HK,2019/06,2019,quarterly,HKD,,,,0.1705,,847000000.0,-,-,0.0,,
16805,aastocks,2558.HK,2020/06,2020,quarterly,HKD,,,,0.1425,,855000000.0,0.89,-16.42,0.0,,
16806,aastocks,2588.HK,2015/12,2015,annual,HKD,,,,4.4956,,2661000000.0,11.18,11.47,0.0,,
16807,aastocks,2588.HK,2016/12,2016,annual,HKD,,,,4.9626,,3242000000.0,21.83,10.39,1.3957,,
16808,aastocks,2588.HK,2017/12,2017,annual,HKD,,,,6.6419,,4584000000.0,41.41,33.84,2.3114,,
16809,aastocks,2588.HK,2018/12,2018,annual,HKD,,,,6.9723,,4861000000.0,6.03,4.97,2.4513,,
16810,aastocks,2588.HK,2019/12,2019,annual,HKD,,,,7.8649,,5468000000.0,12.51,12.80,2.7574,,
16811,aastocks,2588.HK,2016/06,2016,quarterly,HKD,,,,2.7155,,1646000000.0,-,-,0.4733,,
16812,aastocks,2588.HK,2017/06,2017,quarterly,HKD,,,,2.7325,,1875000000.0,13.87,0.63,0.8104,,
16813,aastocks,2588.HK,2018/06,2018,quarterly,HKD,,,,3.3738,,2330000000.0,24.31,23.47,1.0074,,
16814,aastocks,2588.HK,2019/06,2019,quarterly,HKD,,,,3.5935,,2508000000.0,7.64,6.51,1.0843,,
16815,aastocks,2588.HK,2020/06,2020,quarterly,HKD,,,,3.6434,,2506000000.0,-0.08,1.39,1.0837,,
16816,aastocks,2600.HK,2015/12,2015,annual,HKD,,,,0.0118,,175000000.0,-,-,0.0,,
16817,aastocks,2600.HK,2016/12,2016,annual,HKD,,,,0.0222,,409000000.0,134.23,88.98,0.0,,
16818,aastocks,2600.HK,2017/12,2017,annual,HKD,,,,0.1043,,1694000000.0,313.80,369.31,0.0,,
16819,aastocks,2600.HK,2018/12,2018,annual,HKD,,,,0.0387,,806000000.0,-52.45,-62.89,0.0,,
16820,aastocks,2600.HK,2019/12,2019,annual,HKD,,,,0.0413,,951000000.0,18.06,6.81,0.0,,
16821,aastocks,2600.HK,2016/06,2016,quarterly,HKD,,,,0.001,,79000000.0,3.99K,736.60,0.0,,
16822,aastocks,2600.HK,2017/06,2017,quarterly,HKD,,,,0.0528,,849000000.0,976.88,4.95K,0.0,,
16823,aastocks,2600.HK,2018/06,2018,quarterly,HKD,,,,0.0544,,971000000.0,14.36,3.01,0.0,,
16824,aastocks,2600.HK,2019/06,2019,quarterly,HKD,,,,0.0398,,802000000.0,-17.41,-26.84,0.0,,
16825,aastocks,2600.HK,2020/06,2020,quarterly,HKD,,,,-0.0066,,-112000000.0,-,-,0.0,,
16826,aastocks,2601.HK,2015/12,2015,annual,HKD,,,,2.3052,,20850000000.0,51.22,51.41,1.1761,,
16827,aastocks,2601.HK,2016/12,2016,annual,HKD,,,,1.478,,13398000000.0,-35.74,-35.88,0.7779,,
16828,aastocks,2601.HK,2017/12,2017,annual,HKD,,,,1.9422,,17578000000.0,31.20,31.41,0.9591,,
16829,aastocks,2601.HK,2018/12,2018,annual,HKD,,,,2.2658,,20516000000.0,16.71,16.66,1.1386,,
16830,aastocks,2601.HK,2019/12,2019,annual,HKD,,,,3.4196,,31001000000.0,51.10,50.92,1.341,,
16831,aastocks,2601.HK,2016/06,2016,quarterly,HKD,,,,0.7896,,7132000000.0,-49.45,-49.43,0.0,,
16832,aastocks,2601.HK,2017/06,2017,quarterly,HKD,,,,0.8299,,7503000000.0,5.19,5.10,0.0,,
16833,aastocks,2601.HK,2018/06,2018,quarterly,HKD,,,,1.0758,,9758000000.0,30.06,29.63,0.0,,
16834,aastocks,2601.HK,2019/06,2019,quarterly,HKD,,,,2.0347,,18395000000.0,88.52,89.13,0.0,,
16835,aastocks,2601.HK,2020/06,2020,quarterly,HKD,,,,1.721,,15609000000.0,-15.15,-15.42,0.0,,
16836,aastocks,2606.HK,2016/12,2016,annual,HKD,,,,0.9224,,112000000.0,-,-,0.0,,
16837,aastocks,2606.HK,2017/12,2017,annual,HKD,,,,1.7504,,221000000.0,97.12,89.77,0.0,,
16838,aastocks,2606.HK,2018/12,2018,annual,HKD,,,,2.6188,,329000000.0,49.06,49.61,0.0,,
16839,aastocks,2606.HK,2019/12,2019,annual,HKD,,,,3.4643,,480000000.0,45.69,32.28,1.084,,
16840,aastocks,2606.HK,2020/06,2020,quarterly,HKD,,,,1.447,,258000000.0,-,-,0.0,,
16841,aastocks,2607.HK,2015/12,2015,annual,HKD,,,,1.2584,,3384000000.0,4.64,5.05,0.3881,,
16842,aastocks,2607.HK,2016/12,2016,annual,HKD,,,,1.3224,,3552000000.0,4.98,5.08,0.4001,,
16843,aastocks,2607.HK,2017/12,2017,annual,HKD,,,,1.5706,,4221000000.0,18.83,18.77,0.4556,,
16844,aastocks,2607.HK,2018/12,2018,annual,HKD,,,,1.5599,,4419000000.0,4.69,-0.68,0.4668,,
16845,aastocks,2607.HK,2019/12,2019,annual,HKD,,,,1.6092,,4561000000.0,3.20,3.16,0.4917,,
16846,aastocks,2607.HK,2016/06,2016,quarterly,HKD,,,,0.7432,,2012000000.0,4.98,4.37,0.0,,
16847,aastocks,2607.HK,2017/06,2017,quarterly,HKD,,,,0.8299,,2219000000.0,10.30,11.67,0.0,,
16848,aastocks,2607.HK,2018/06,2018,quarterly,HKD,,,,0.8512,,2404000000.0,8.33,2.56,0.0,,
16849,aastocks,2607.HK,2019/06,2019,quarterly,HKD,,,,0.9094,,2599000000.0,8.12,6.83,0.0,,
16850,aastocks,2607.HK,2020/06,2020,quarterly,HKD,,,,0.9427,,2678000000.0,3.04,3.67,0.0,,
16851,aastocks,2608.HK,2015/12,2015,annual,HKD,,,,0.3175,,706000000.0,-26.16,-37.94,0.0693,,
16852,aastocks,2608.HK,2016/12,2016,annual,HKD,,,,0.0889,,217000000.0,-69.26,-72.00,0.0,,
16853,aastocks,2608.HK,2017/12,2017,annual,HKD,,,,0.2997,,711000000.0,227.46,237.15,0.0,,
16854,aastocks,2608.HK,2018/12,2018,annual,HKD,,,,-0.0114,,-34000000.0,-,-,0.0,,
16855,aastocks,2608.HK,2019/12,2019,annual,HKD,,,,0.7823,,2017000000.0,-,-,0.0,,
16856,aastocks,2608.HK,2016/06,2016,quarterly,HKD,,,,0.0464,,100000000.0,11.91,-7.04,0.0,,
16857,aastocks,2608.HK,2017/06,2017,quarterly,HKD,,,,0.1844,,438000000.0,337.82,297.05,0.0,,
16858,aastocks,2608.HK,2018/06,2018,quarterly,HKD,,,,0.1419,,368000000.0,-16.01,-23.08,0.0,,
16859,aastocks,2608.HK,2019/06,2019,quarterly,HKD,,,,0.1478,,375000000.0,1.85,4.16,0.0,,
16860,aastocks,2608.HK,2020/06,2020,quarterly,HKD,,,,-0.0033,,-7000000.0,-,-,0.1,,
16861,aastocks,2611.HK,2015/12,2015,annual,HKD,,,,2.5992,,18465000000.0,118.96,87.64,0.0,,
16862,aastocks,2611.HK,2016/12,2016,annual,HKD,,,,1.3446,,10936000000.0,-40.77,-48.27,0.0,,
16863,aastocks,2611.HK,2017/12,2017,annual,HKD,,,,1.3308,,11847000000.0,8.33,-1.03,0.4796,,
16864,aastocks,2611.HK,2018/12,2018,annual,HKD,,,,0.797,,7638000000.0,-35.53,-40.11,0.3131,,
16865,aastocks,2611.HK,2019/12,2019,annual,HKD,,,,1.0058,,9652000000.0,26.37,26.19,0.4358,,
16866,aastocks,2611.HK,2017/06,2017,quarterly,HKD,,,,0.6455,,5482000000.0,-,-,0.0,,
16867,aastocks,2611.HK,2018/06,2018,quarterly,HKD,,,,0.5083,,4739000000.0,-13.55,-21.25,0.0,,
16868,aastocks,2611.HK,2019/06,2019,quarterly,HKD,,,,0.6138,,5706000000.0,20.40,20.75,0.0,,
16869,aastocks,2611.HK,2020/06,2020,quarterly,HKD,,,,0.6358,,5978000000.0,4.77,3.58,0.0,,
16870,aastocks,2616.HK,2016/12,2016,annual,HKD,,,,-0.989,,-130000000.0,-,-,0.0,,
16871,aastocks,2616.HK,2017/12,2017,annual,HKD,,,,-0.8033,,-129000000.0,1.01,18.78,0.0,,
16872,aastocks,2616.HK,2018/12,2018,annual,HKD,,,,-3.1767,,-535000000.0,-315.28,-295.47,0.0,,
16873,aastocks,2616.HK,2019/12,2019,annual,HKD,,,,-2.6708,,-2312000000.0,-332.16,15.92,0.0,,
16874,aastocks,2616.HK,2019/06,2019,quarterly,HKD,,,,-1.5345,,-1405000000.0,-,-,0.0,,
16875,aastocks,2616.HK,2020/06,2020,quarterly,HKD,,,,-0.7235,,-736000000.0,47.62,52.85,0.0,,
16876,aastocks,2623.HK,2015/12,2015,annual,HKD,,,,-0.0706,,-307000000.0,-213.21,-182.74,0.0,,
16877,aastocks,2623.HK,2016/12,2016,annual,HKD,,,,-0.0333,,-130000000.0,57.62,52.76,0.0,,
16878,aastocks,2623.HK,2017/12,2017,annual,HKD,,,,-0.036,,-167000000.0,-28.49,-7.89,0.0,,
16879,aastocks,2623.HK,2018/12,2018,annual,HKD,,,,-0.0228,,-109000000.0,34.85,36.69,0.0,,
16880,aastocks,2623.HK,2019/12,2019,annual,HKD,,,,-0.0156,,-80000000.0,26.95,31.30,0.0,,
16881,aastocks,2623.HK,2016/06,2016,quarterly,HKD,,,,-0.0197,,-84000000.0,11.25,16.83,0.0,,
16882,aastocks,2623.HK,2017/06,2017,quarterly,HKD,,,,-0.0058,,-27000000.0,68.28,70.80,0.0,,
16883,aastocks,2623.HK,2018/06,2018,quarterly,HKD,,,,-0.0083,,-36000000.0,-34.76,-43.59,0.0,,
16884,aastocks,2623.HK,2019/06,2019,quarterly,HKD,,,,-0.0068,,-31000000.0,13.62,17.58,0.0,,
16885,aastocks,2623.HK,2020/06,2020,quarterly,HKD,,,,0.0033,,20000000.0,-,-,0.0,,
16886,aastocks,2628.HK,2015/12,2015,annual,HKD,,,,1.4348,,40809000000.0,1.53,0.86,0.494,,
16887,aastocks,2628.HK,2016/12,2016,annual,HKD,,,,0.7334,,21255000000.0,-47.92,-48.88,0.2667,,
16888,aastocks,2628.HK,2017/12,2017,annual,HKD,,,,1.3548,,38668000000.0,81.93,84.72,0.4796,,
16889,aastocks,2628.HK,2018/12,2018,annual,HKD,,,,0.4441,,12974000000.0,-66.45,-67.22,0.1822,,
16890,aastocks,2628.HK,2019/12,2019,annual,HKD,,,,2.2909,,65136000000.0,402.03,415.90,0.8158,,
16891,aastocks,2628.HK,2016/06,2016,quarterly,HKD,,,,0.418,,12071000000.0,-69.31,-69.85,0.0,,
16892,aastocks,2628.HK,2017/06,2017,quarterly,HKD,,,,0.4956,,14111000000.0,16.90,18.56,0.0,,
16893,aastocks,2628.HK,2018/06,2018,quarterly,HKD,,,,0.6739,,19415000000.0,37.59,35.96,0.0,,
16894,aastocks,2628.HK,2019/06,2019,quarterly,HKD,,,,1.5004,,42739000000.0,120.13,122.67,0.0,,
16895,aastocks,2628.HK,2020/06,2020,quarterly,HKD,,,,1.1729,,33472000000.0,-21.68,-21.83,0.0,,
16896,aastocks,2633.HK,2016/03,2016,annual,HKD,,,,0.1113,,146000000.0,42.89,42.88,0.0,,
16897,aastocks,2633.HK,2017/03,2017,annual,HKD,,,,0.1139,,179000000.0,23.16,2.34,0.022,,
16898,aastocks,2633.HK,2018/03,2018,annual,HKD,,,,0.1114,,202000000.0,12.79,-2.19,0.038,,
16899,aastocks,2633.HK,2019/03,2019,annual,HKD,,,,0.1298,,251000000.0,23.87,16.52,0.045,,
16900,aastocks,2633.HK,2020/03,2020,annual,HKD,,,,0.1087,,216000000.0,-13.94,-16.26,0.045,,
16901,aastocks,2633.HK,2016/09,2016,quarterly,HKD,,,,0.0427,,57000000.0,-,-,0.008,,
16902,aastocks,2633.HK,2017/09,2017,quarterly,HKD,,,,0.0442,,80000000.0,40.80,3.51,0.009,,
16903,aastocks,2633.HK,2018/09,2018,quarterly,HKD,,,,0.0528,,98000000.0,21.41,19.46,0.015,,
16904,aastocks,2633.HK,2019/09,2019,quarterly,HKD,,,,0.0632,,127000000.0,30.44,19.70,0.02,,
16905,aastocks,2633.HK,2020/09,2020,quarterly,HKD,,,,0.0535,,103000000.0,-19.42,-15.35,0.008,,
16906,aastocks,2638.HK,2015/12,2015,annual,HKD,,,,0.4064,,3591000000.0,12.18,3.59,0.4004,,
16907,aastocks,2638.HK,2016/12,2016,annual,HKD,,,,0.4073,,3599000000.0,0.22,0.22,0.4004,,
16908,aastocks,2638.HK,2017/12,2017,annual,HKD,,,,0.3781,,3341000000.0,-7.17,-7.17,0.4004,,
16909,aastocks,2638.HK,2018/12,2018,annual,HKD,,,,0.3453,,3051000000.0,-8.68,-8.67,0.4004,,
16910,aastocks,2638.HK,2019/12,2019,annual,HKD,,,,0.2633,,2327000000.0,-23.73,-23.75,0.3203,,
16911,aastocks,2638.HK,2016/06,2016,quarterly,HKD,,,,0.1246,,1101000000.0,-8.63,-8.65,0.1992,,
16912,aastocks,2638.HK,2017/06,2017,quarterly,HKD,,,,0.1135,,1003000000.0,-8.90,-8.91,0.1992,,
16913,aastocks,2638.HK,2018/06,2018,quarterly,HKD,,,,0.1111,,982000000.0,-2.09,-2.11,0.1992,,
16914,aastocks,2638.HK,2019/06,2019,quarterly,HKD,,,,0.0802,,709000000.0,-27.80,-27.81,0.1594,,
16915,aastocks,2638.HK,2020/06,2020,quarterly,HKD,,,,0.0918,,811000000.0,14.39,14.46,0.1594,,
16916,aastocks,2660.HK,2016/12,2016,annual,HKD,,,,0.0,,45000000.0,-,-,0.0,,
16917,aastocks,2660.HK,2017/12,2017,annual,HKD,,,,0.0,,80000000.0,77.26,-,0.0,,
16918,aastocks,2660.HK,2018/12,2018,annual,HKD,,,,0.0,,124000000.0,55.64,-,0.0,,
16919,aastocks,2660.HK,2019/12,2019,annual,HKD,,,,0.1865,,179000000.0,44.79,-,0.08,,
16920,aastocks,2660.HK,2019/06,2019,quarterly,HKD,,,,0.0887,,80000000.0,-,-,0.05,,
16921,aastocks,2660.HK,2020/06,2020,quarterly,HKD,,,,0.1425,,145000000.0,80.96,60.73,0.0,,
24054,aastocks,2662.HK,2016/06,2016,annual,HKD,,,,-0.05,,-52000000.0,33.60,37.50,0.198,,
24055,aastocks,2662.HK,2017/06,2017,annual,HKD,,,,0.04,,45000000.0,-,-,0.0,,
24056,aastocks,2662.HK,2018/06,2018,annual,HKD,,,,0.08,,87000000.0,91.94,100.00,0.012,,
24057,aastocks,2662.HK,2019/06,2019,annual,HKD,,,,-0.58,,-624000000.0,-,-,0.0,,
24058,aastocks,2662.HK,2020/06,2020,annual,HKD,,,,-0.07,,-70000000.0,88.75,87.93,0.0,,
24059,aastocks,2662.HK,2016/12,2016,quarterly,HKD,,,,0.03,,36000000.0,-,-,0.0,,
24060,aastocks,2662.HK,2017/12,2017,quarterly,HKD,,,,0.04,,45000000.0,25.79,33.33,0.0,,
24061,aastocks,2662.HK,2018/12,2018,quarterly,HKD,,,,0.14,,145000000.0,219.95,250.00,0.0,,
24062,aastocks,2662.HK,2019/12,2019,quarterly,HKD,,,,-0.05,,-55000000.0,-,-,0.0,,
24063,aastocks,2662.HK,2020/12,2020,quarterly,HKD,,,,-0.01,,-9000000.0,83.59,80.00,0.0,,
16922,aastocks,2663.HK,2016/03,2016,annual,HKD,,,,0.0478,,25000000.0,109.34,80.38,0.015,,
16923,aastocks,2663.HK,2017/03,2017,annual,HKD,,,,0.0516,,31000000.0,24.07,7.95,0.016,,
16924,aastocks,2663.HK,2018/03,2018,annual,HKD,,,,0.0437,,26000000.0,-15.32,-15.31,0.016,,
16925,aastocks,2663.HK,2019/03,2019,annual,HKD,,,,0.0472,,28000000.0,7.94,8.01,0.016,,
16926,aastocks,2663.HK,2020/03,2020,annual,HKD,,,,0.0896,,54000000.0,89.93,89.83,0.025,,
16927,aastocks,2663.HK,2016/09,2016,quarterly,HKD,,,,0.0264,,16000000.0,240.28,156.31,0.0,,
16928,aastocks,2663.HK,2017/09,2017,quarterly,HKD,,,,0.0227,,14000000.0,-14.06,-14.02,0.0,,
16929,aastocks,2663.HK,2018/09,2018,quarterly,HKD,,,,0.022,,13000000.0,-2.87,-3.08,0.0,,
16930,aastocks,2663.HK,2019/09,2019,quarterly,HKD,,,,0.0435,,26000000.0,97.44,97.73,0.0,,
16931,aastocks,2663.HK,2020/09,2020,quarterly,HKD,,,,0.0387,,23000000.0,-11.10,-11.03,0.0,,
16932,aastocks,2666.HK,2015/12,2015,annual,HKD,,,,0.5175,,774000000.0,35.91,-18.69,0.13,,
16933,aastocks,2666.HK,2016/12,2016,annual,HKD,,,,0.5667,,969000000.0,25.16,9.52,0.17,,
16934,aastocks,2666.HK,2017/12,2017,annual,HKD,,,,0.8033,,1377000000.0,42.07,41.73,0.24,,
